t,o,h,l,c,v,qv
1758994560000,3996.62,3998.0,3994.71,3995.0,1758.086,7026063.09206
1758994620000,3995.0,3995.32,3994.36,3995.01,874.879,3494854.76619
1758994680000,3995.0,3996.0,3995.0,3995.31,421.913,1685694.04329
1758994740000,3995.32,3995.32,3993.8,3994.64,785.328,3137030.24871
1758994800000,3994.64,3996.35,3993.81,3995.36,623.026,2489128.01703
1758994860000,3995.36,3995.37,3993.9,3994.34,495.994,1981166.32387
1758994920000,3994.35,3995.7,3994.34,3994.92,473.786,1892704.04442
1758994980000,3994.92,3994.92,3994.0,3994.44,398.411,1591396.02322
1758995040000,3994.44,3994.67,3994.08,3994.31,381.646,1524449.451
1758995100000,3994.31,3994.31,3992.6,3993.2,453.716,1811778.45662
1758995160000,3993.2,3993.76,3991.82,3992.52,934.18,3729875.24177
1758995220000,3992.52,3993.6,3991.19,3991.19,519.118,2072680.40149
1758995280000,3991.2,3991.72,3989.24,3989.68,1925.082,7681858.93352
1758995340000,3989.68,3994.86,3989.68,3993.75,4901.839,19566751.56494
1758995400000,3993.75,3994.47,3993.16,3993.6,930.564,3716439.81216
1758995460000,3993.61,3995.15,3992.58,3995.15,715.223,2856293.75315
1758995520000,3995.16,3999.72,3994.76,3999.53,2454.503,9813316.22319
1758995580000,3999.52,4000.53,3997.83,3998.19,1103.628,4413883.28546
1758995640000,3998.19,3998.6,3996.68,3996.69,558.487,2232750.67179
1758995700000,3996.69,3997.7,3996.68,3997.69,298.662,1193869.35505
1758995760000,3997.69,4000.92,3997.69,4000.0,950.822,3802959.73668
1758995820000,4000.0,4000.73,3999.15,3999.17,643.625,2574433.71444
1758995880000,3999.18,3999.78,3998.69,3999.78,654.547,2617596.36299
1758995940000,3999.78,4001.77,3999.78,4000.01,1008.118,4033557.68014
1758996000000,4000.0,4000.0,3997.71,3999.88,903.699,3613594.40571
1758996060000,3999.89,4001.94,3999.88,4001.3,972.472,3890846.04714
1758996120000,4001.31,4002.66,4001.04,4001.04,837.697,3352461.5463
1758996180000,4001.04,4001.21,3997.44,3997.57,1399.775,5598939.50074
1758996240000,3997.57,3997.57,3992.13,3992.63,2992.342,11950070.37102
1758996300000,3992.63,3993.78,3992.13,3993.77,1051.094,4196854.85926
1758996360000,3993.78,3995.0,3990.9,3991.74,1420.307,5671142.69273
1758996420000,3991.75,3993.33,3990.66,3992.23,1282.116,5118442.0794
1758996480000,3992.22,3995.18,3992.22,3995.06,952.177,3803480.4146
1758996540000,3995.06,3995.97,3993.64,3994.69,979.357,3912273.44144
1758996600000,3994.69,3995.53,3994.44,3994.52,415.859,1661298.86943
1758996660000,3994.52,3996.0,3994.51,3996.0,504.786,2016912.11697
1758996720000,3995.99,3996.0,3994.73,3994.73,478.592,1912196.68645
1758996780000,3994.74,3996.0,3994.74,3995.99,195.535,781245.3005
1758996840000,3995.99,3995.99,3994.36,3994.57,345.908,1381905.19028
1758996900000,3994.56,3994.57,3993.76,3994.15,379.076,1514075.35795
1758996960000,3994.15,3994.8,3990.86,3990.86,4636.421,18514134.2005
1758997020000,3990.86,3996.55,3990.86,3996.55,515.418,2058312.1601
1758997080000,3996.55,3997.4,3995.69,3996.23,324.945,1298720.45936
1758997140000,3996.24,3996.95,3995.67,3995.68,236.104,943583.33549
1758997200000,3995.67,3995.68,3993.83,3995.11,735.252,2936993.15516
1758997260000,3995.1,3996.46,3995.1,3996.45,178.253,712184.78201
1758997320000,3996.45,3996.46,3996.13,3996.46,387.443,1548341.74025
1758997380000,3996.46,3996.46,3996.45,3996.45,158.46,633278.32548
1758997440000,3996.46,3996.83,3995.56,3995.57,713.716,2852264.49691
1758997500000,3995.57,3995.57,3992.71,3992.8,710.948,2839688.57406
1758997560000,3992.81,3993.07,3992.33,3993.06,508.946,2032149.07671
1758997620000,3993.07,3994.01,3993.06,3994.0,572.744,2287178.55475
1758997680000,3994.0,3994.39,3994.0,3994.21,369.769,1476912.1632
1758997740000,3994.21,3994.22,3994.21,3994.21,111.488,445307.34934
1758997800000,3994.21,3994.8,3993.38,3994.0,525.375,2098430.87962
1758997860000,3994.0,3994.0,3993.11,3993.45,302.861,1209409.8456
1758997920000,3993.44,3994.0,3988.0,3988.57,3097.238,12360183.60736
1758997980000,3988.58,3990.3,3988.03,3990.3,1029.599,4107291.59396
1758998040000,3990.3,3990.4,3989.59,3989.74,334.825,1335914.7604
1758998100000,3989.73,3989.99,3989.31,3989.94,340.695,1359272.01398
1758998160000,3989.93,3990.37,3989.93,3990.36,227.166,906410.83022
1758998220000,3990.36,3990.4,3989.77,3990.39,257.61,1027884.22343
1758998280000,3990.39,3990.4,3989.0,3989.64,400.915,1599504.28395
1758998340000,3989.63,3989.64,3989.2,3989.37,199.179,794591.33812
1758998400000,3989.37,3989.69,3989.0,3989.68,308.35,1230087.92395
1758998460000,3989.68,3989.68,3988.0,3988.01,1319.584,5262719.07408
1758998520000,3988.01,3988.01,3985.14,3985.47,5165.862,20599103.9494
1758998580000,3985.47,3986.19,3985.47,3986.19,569.863,2271295.76631
1758998640000,3986.18,3986.18,3984.89,3985.84,733.958,2925300.63586
1758998700000,3985.83,3987.41,3985.83,3987.41,522.067,2081142.6296
1758998760000,3987.41,3987.94,3987.36,3987.49,420.663,1677450.42042
1758998820000,3987.49,3987.81,3987.32,3987.5,541.361,2158771.22262
1758998880000,3987.5,3988.4,3987.49,3988.4,844.38,3367175.14223
1758998940000,3988.39,3988.4,3987.47,3987.76,360.53,1437752.4772
1758999000000,3987.76,3988.15,3987.75,3988.15,226.157,901873.80128
1758999060000,3988.14,3989.99,3988.14,3989.99,770.243,3072428.44001
1758999120000,3989.99,3990.2,3989.3,3989.57,655.61,2615695.92254
1758999180000,3989.58,3992.32,3989.58,3990.7,959.653,3830055.13975
1758999240000,3990.7,3992.84,3990.69,3991.98,660.443,2636367.03906
1758999300000,3991.99,3992.17,3991.98,3992.16,303.395,1211157.2581
1758999360000,3992.17,3993.59,3992.16,3993.59,426.107,1701270.79022
1758999420000,3993.59,3995.26,3993.58,3994.02,1140.988,4557441.24394
1758999480000,3994.02,3994.02,3994.01,3994.02,207.346,828142.53775
1758999540000,3994.01,3994.7,3993.81,3994.7,540.753,2159922.41136
1758999600000,3994.7,3995.95,3994.7,3995.56,1005.119,4015958.50862
1758999660000,3995.56,3995.96,3995.27,3995.84,552.469,2207399.47423
1758999720000,3995.84,3995.96,3994.79,3995.46,819.664,3274980.50502
1758999780000,3995.46,3995.5,3993.92,3994.43,949.511,3793244.3633
1758999840000,3994.43,3994.44,3994.37,3994.37,68.104,272036.40962
1758999900000,3994.38,3994.38,3992.86,3993.17,725.744,2898219.69492
1758999960000,3993.16,3993.5,3992.08,3992.08,1045.566,4174694.16911
1759000020000,3992.08,3992.85,3992.08,3992.84,262.312,1047241.0497
1759000080000,3992.85,3994.49,3992.85,3994.22,1171.761,4679648.89457
1759000140000,3994.21,3994.5,3994.21,3994.49,170.059,679290.89552
1759000200000,3994.49,3994.5,3994.2,3994.49,304.053,1214495.91495
1759000260000,3994.49,3994.5,3992.5,3992.51,340.308,1359039.88045
1759000320000,3992.5,3993.42,3992.08,3993.41,906.576,3619506.63626
1759000380000,3993.41,3993.42,3990.99,3991.32,763.479,3047625.85153
1759000440000,3991.32,3991.32,3990.05,3990.93,823.553,3286216.15674
1759000500000,3990.93,3991.43,3989.59,3991.43,577.073,2302662.52474
1759000560000,3991.42,3993.39,3991.42,3993.02,317.85,1269138.47725
1759000620000,3993.02,3993.03,3992.01,3992.49,754.016,3010299.41055
1759000680000,3992.5,3993.72,3992.49,3993.71,433.755,1731909.58344
1759000740000,3993.72,3995.76,3993.71,3995.27,1558.282,6225429.29105
1759000800000,3995.27,3995.79,3995.26,3995.49,170.723,682119.30673
1759000860000,3995.49,3997.47,3995.48,3995.88,1665.465,6656136.10371
1759000920000,3995.88,3995.89,3995.0,3995.01,516.475,2063537.46235
1759000980000,3995.0,3996.64,3994.81,3996.64,1627.349,6502499.11159
1759001040000,3996.64,3998.0,3996.63,3998.0,524.912,2098262.32342
1759001100000,3997.99,3998.0,3997.42,3997.43,493.842,1974357.47488
1759001160000,3997.42,3997.42,3995.63,3995.87,471.186,1882942.23364
1759001220000,3995.87,3996.62,3995.87,3996.62,362.541,1448730.14891
1759001280000,3996.61,3997.9,3996.61,3997.9,354.959,1418856.6101
1759001340000,3997.9,3997.9,3997.57,3997.58,196.127,784076.1761
1759001400000,3997.57,3997.6,3997.43,3997.44,258.53,1033487.5857
1759001460000,3997.43,3997.44,3995.01,3995.02,1937.3,7741799.61184
1759001520000,3995.01,3995.58,3995.01,3995.15,680.718,2719570.49718
1759001580000,3995.15,3995.46,3995.02,3995.46,201.667,805693.88192
1759001640000,3995.45,3995.83,3995.45,3995.5,375.733,1501263.68966
1759001700000,3995.5,3995.5,3994.85,3994.85,278.088,1111051.71379
1759001760000,3994.85,3995.46,3994.85,3995.2,664.034,2652838.55296
1759001820000,3995.2,3995.4,3994.85,3995.09,301.305,1203767.10625
1759001880000,3995.1,3995.45,3994.84,3994.89,232.04,927020.05368
1759001940000,3994.9,3994.9,3993.37,3993.41,482.265,1926113.18575
1759002000000,3993.41,3993.41,3992.33,3992.71,449.657,1795432.93339
1759002060000,3992.71,3996.47,3992.32,3996.04,2631.459,10511284.4545
1759002120000,3996.04,3996.37,3995.96,3996.22,293.869,1174360.35352
1759002180000,3996.22,3996.22,3995.7,3995.99,162.348,648724.74194
1759002240000,3995.99,3996.0,3995.99,3996.0,46.904,187428.12032
1759002300000,3995.99,3996.0,3994.87,3995.24,349.729,1397313.30071
1759002360000,3995.24,3995.24,3995.23,3995.24,32.819,131119.54385
1759002420000,3995.23,3997.3,3995.23,3997.3,732.433,2927160.92777
1759002480000,3997.3,3999.38,3997.29,3999.01,688.665,2753694.42468
1759002540000,3999.0,3999.59,3999.0,3999.58,446.254,1784774.33493
1759002600000,3999.58,4001.42,3999.58,4000.67,1309.695,5239292.24694
1759002660000,4000.67,4000.68,4000.6,4000.68,419.392,1677832.14718
1759002720000,4000.68,4000.68,3998.81,3999.65,743.612,2974205.88677
1759002780000,3999.65,3999.66,3999.05,3999.06,223.427,893560.47955
1759002840000,3999.06,4000.02,3999.05,4000.01,203.883,815453.07248
1759002900000,4000.02,4000.89,4000.01,4000.89,147.181,588798.88293
1759002960000,4000.89,4001.69,4000.88,4001.68,396.556,1586808.50748
1759003020000,4001.69,4001.69,4000.0,4000.31,384.714,1539176.22433
1759003080000,4000.31,4000.66,4000.31,4000.46,159.66,638720.53835
1759003140000,4000.47,4000.66,4000.28,4000.66,394.301,1577436.55235
1759003200000,4000.66,4001.69,4000.66,4001.69,365.351,1461933.19096
1759003260000,4001.69,4002.85,4001.53,4001.53,751.293,3006899.00978
1759003320000,4001.53,4001.54,3999.19,3999.92,653.436,2613564.30379
1759003380000,3999.91,4000.22,3999.78,3999.86,367.862,1471447.38505
1759003440000,3999.86,4005.46,3999.86,4004.23,3245.352,12994268.70013
1759003500000,4004.22,4004.23,4001.27,4001.57,1329.244,5320688.40804
1759003560000,4001.58,4002.16,3998.62,3999.89,1905.605,7622099.07651
1759003620000,3999.88,4001.22,3999.88,4001.21,253.963,1015910.4308
1759003680000,4001.21,4002.81,4001.21,4002.81,781.96,3129192.99723
1759003740000,4002.8,4004.2,4002.47,4002.6,696.468,2788323.66821
1759003800000,4002.6,4003.49,4002.6,4003.48,239.965,960583.36934
1759003860000,4003.49,4004.73,4003.48,4004.04,488.109,1954483.99622
1759003920000,4004.04,4004.38,4002.3,4002.31,452.494,1811525.37682
1759003980000,4002.31,4002.31,4001.24,4001.84,440.674,1763404.04473
1759004040000,4001.85,4001.85,4001.24,4001.43,163.521,654342.40246
1759004100000,4001.43,4001.95,4001.42,4001.42,354.646,1419126.40133
1759004160000,4001.42,4001.42,3999.89,3999.89,756.744,3027545.99792
